subject,target,mean,sd,method,db
14,19,0.384497394815414,0.102501196795339,Pearson,JASPAR2018_CORE
15,19,0.383200190838027,0.105337015750461,Pearson,JASPAR2018_CORE
16,19,0.385638364086349,0.104202088227864,Pearson,JASPAR2018_CORE
17,19,0.389043964817551,0.0993069384421745,Pearson,JASPAR2018_CORE
18,19,0.38638333722883,0.0992885592240539,Pearson,JASPAR2018_CORE
19,19,0.386192536990579,0.107482044892564,Pearson,JASPAR2018_CORE
20,19,0.384078600201626,0.101466853825376,Pearson,JASPAR2018_CORE
21,19,0.385161096248127,0.0999317573381251,Pearson,JASPAR2018_CORE
22,19,0.400676189430139,0.102144403089627,Pearson,JASPAR2018_CORE
23,19,0.39768505622742,0.100442443288107,Pearson,JASPAR2018_CORE
24,19,0.391824741447197,0.092990642875074,Pearson,JASPAR2018_CORE
25,19,0.39536896780648,0.095704843094223,Pearson,JASPAR2018_CORE
26,19,0.394376666212129,0.0975811607268533,Pearson,JASPAR2018_CORE
27,19,0.395420765569455,0.103225619621887,Pearson,JASPAR2018_CORE
28,19,0.398821312912662,0.0964006661419733,Pearson,JASPAR2018_CORE
29,19,0.395996158491024,0.0973002058597064,Pearson,JASPAR2018_CORE
30,19,0.390456191029798,0.0916504644249576,Pearson,JASPAR2018_CORE
5,20,0.473309250328172,0.126378806490417,Pearson,JASPAR2018_CORE
6,20,0.432162750559433,0.124696530345501,Pearson,JASPAR2018_CORE
7,20,0.405914933797708,0.111382605405371,Pearson,JASPAR2018_CORE
8,20,0.404179436938448,0.111450725611637,Pearson,JASPAR2018_CORE
9,20,0.387854415484273,0.106350558382226,Pearson,JASPAR2018_CORE
10,20,0.387606727538011,0.104181675341944,Pearson,JASPAR2018_CORE
11,20,0.396863659716818,0.103119411085068,Pearson,JASPAR2018_CORE
12,20,0.389961856424294,0.100654850493333,Pearson,JASPAR2018_CORE
13,20,0.393769523637009,0.100675261910703,Pearson,JASPAR2018_CORE
14,20,0.381432731918112,0.0968916438039767,Pearson,JASPAR2018_CORE
15,20,0.388416880553464,0.101005220622602,Pearson,JASPAR2018_CORE
16,20,0.388332461450114,0.0988627846988655,Pearson,JASPAR2018_CORE
17,20,0.388864612244723,0.0965593125036987,Pearson,JASPAR2018_CORE
18,20,0.391483408237254,0.102337842566813,Pearson,JASPAR2018_CORE
19,20,0.396178357215679,0.0970388417225954,Pearson,JASPAR2018_CORE
20,20,0.390030994212534,0.102574872418236,Pearson,JASPAR2018_CORE
21,20,0.391042671662042,0.0957061265125344,Pearson,JASPAR2018_CORE
22,20,0.400613109953194,0.0963396206847522,Pearson,JASPAR2018_CORE
23,20,0.392485112755764,0.096181618745193,Pearson,JASPAR2018_CORE
24,20,0.399293724283034,0.0952940257678015,Pearson,JASPAR2018_CORE
25,20,0.398335673974652,0.098349795498653,Pearson,JASPAR2018_CORE
26,20,0.394230379559519,0.0961227045095864,Pearson,JASPAR2018_CORE
27,20,0.395612952231045,0.0945421857719464,Pearson,JASPAR2018_CORE
28,20,0.398141827981687,0.100249814806637,Pearson,JASPAR2018_CORE
29,20,0.394310927047414,0.0963245128185274,Pearson,JASPAR2018_CORE
30,20,0.396273281118013,0.0943403500023059,Pearson,JASPAR2018_CORE
5,21,0.467326602883042,0.141184779921426,Pearson,JASPAR2018_CORE
6,21,0.441371714008265,0.135226695894417,Pearson,JASPAR2018_CORE
7,21,0.395415573590864,0.129725768993617,Pearson,JASPAR2018_CORE
8,21,0.395143256646624,0.124210141067717,Pearson,JASPAR2018_CORE
9,21,0.383666848129708,0.114282271419418,Pearson,JASPAR2018_CORE
10,21,0.395214762296359,0.11526502090157,Pearson,JASPAR2018_CORE
11,21,0.386877677108111,0.11024572646572,Pearson,JASPAR2018_CORE
12,21,0.387488765025517,0.109352585628998,Pearson,JASPAR2018_CORE
13,21,0.390310508622901,0.111546905451082,Pearson,JASPAR2018_CORE
14,21,0.384088806350485,0.103483908199903,Pearson,JASPAR2018_CORE
15,21,0.384476749355294,0.102513505667268,Pearson,JASPAR2018_CORE
16,21,0.387842942754366,0.100428268417424,Pearson,JASPAR2018_CORE
17,21,0.383435099473274,0.101168596019863,Pearson,JASPAR2018_CORE
18,21,0.38658357044095,0.10454770569281,Pearson,JASPAR2018_CORE
19,21,0.384961092887122,0.0990932063045694,Pearson,JASPAR2018_CORE
20,21,0.385903265709732,0.104529036551956,Pearson,JASPAR2018_CORE
21,21,0.383110838921762,0.10815120959657,Pearson,JASPAR2018_CORE
22,21,0.400876103427868,0.105644229720838,Pearson,JASPAR2018_CORE
23,21,0.393765051443541,0.0985514720759513,Pearson,JASPAR2018_CORE
24,21,0.395542379532993,0.0974115881557997,Pearson,JASPAR2018_CORE
25,21,0.398825912255774,0.100558928955492,Pearson,JASPAR2018_CORE
26,21,0.396257833920751,0.096115718723788,Pearson,JASPAR2018_CORE
27,21,0.395144716753517,0.100236505456446,Pearson,JASPAR2018_CORE
28,21,0.39263681648282,0.100269331618362,Pearson,JASPAR2018_CORE
29,21,0.391305035321386,0.100866042535412,Pearson,JASPAR2018_CORE
30,21,0.393298448015923,0.09710927768177,Pearson,JASPAR2018_CORE
5,22,0.366319881847559,0.21886681142495,Pearson,JASPAR2018_CORE
6,22,0.375790352672926,0.192031611937186,Pearson,JASPAR2018_CORE
7,22,0.262497465309875,0.178512959375286,Pearson,JASPAR2018_CORE
8,22,0.290306912049443,0.181859346433311,Pearson,JASPAR2018_CORE
9,22,0.325644971623319,0.139585596259676,Pearson,JASPAR2018_CORE
10,22,0.310493554011993,0.177948421991289,Pearson,JASPAR2018_CORE
11,22,0.337695669005056,0.14207576505293,Pearson,JASPAR2018_CORE
12,22,0.299410150699357,0.133696215923759,Pearson,JASPAR2018_CORE
13,22,0.303873572404475,0.178721878398425,Pearson,JASPAR2018_CORE
14,22,0.321866200341174,0.116664856116356,Pearson,JASPAR2018_CORE
15,22,0.31572935923148,0.130313544889509,Pearson,JASPAR2018_CORE
16,22,0.30315928280944,0.146294634933795,Pearson,JASPAR2018_CORE
17,22,0.324309345646697,0.127812938001722,Pearson,JASPAR2018_CORE
18,22,0.315502138065509,0.154955865581463,Pearson,JASPAR2018_CORE
19,22,0.340782046592286,0.132289328090537,Pearson,JASPAR2018_CORE
20,22,0.297896816733344,0.119623759788458,Pearson,JASPAR2018_CORE
21,22,0.309929406064571,0.145588118169788,Pearson,JASPAR2018_CORE
22,22,0.344111173478253,0.155759980106465,Pearson,JASPAR2018_CORE
23,22,0.367769908164922,0.123711810520247,Pearson,JASPAR2018_CORE
24,22,0.344971559025515,0.137900343508719,Pearson,JASPAR2018_CORE
25,22,0.380134849463149,0.131117481313138,Pearson,JASPAR2018_CORE
26,22,0.378501784316472,0.119121617451696,Pearson,JASPAR2018_CORE
27,22,0.355658023336797,0.131540863952243,Pearson,JASPAR2018_CORE
28,22,0.330049879592023,0.138303802251345,Pearson,JASPAR2018_CORE
29,22,0.312521973317884,0.119516917689158,Pearson,JASPAR2018_CORE
30,22,0.349310929491737,0.109827832405191,Pearson,JASPAR2018_CORE
5,24,0.323700821474502,0.127283768571717,Pearson,JASPAR2018_CORE
6,24,0.294896919899602,0.13101302453696,Pearson,JASPAR2018_CORE
7,24,0.293552502417724,0.12454271782003,Pearson,JASPAR2018_CORE
8,24,0.336682584437595,0.133627285537532,Pearson,JASPAR2018_CORE
9,24,0.330117734129451,0.111948686165841,Pearson,JASPAR2018_CORE
10,24,0.367034486586769,0.125586132866854,Pearson,JASPAR2018_CORE
11,24,0.345242394421759,0.112507963004396,Pearson,JASPAR2018_CORE
12,24,0.355345463982598,0.0846342151095777,Pearson,JASPAR2018_CORE
13,24,0.32586386004762,0.0998998890698067,Pearson,JASPAR2018_CORE
14,24,0.366982565304027,0.0959426268004691,Pearson,JASPAR2018_CORE
15,24,0.382081704115367,0.091946585760568,Pearson,JASPAR2018_CORE
16,24,0.379211738495226,0.106196039991546,Pearson,JASPAR2018_CORE
17,24,0.373798684340659,0.115217535145234,Pearson,JASPAR2018_CORE
18,24,0.357471114464414,0.109130497081671,Pearson,JASPAR2018_CORE
19,24,0.317241132532718,0.0851988896412688,Pearson,JASPAR2018_CORE
20,24,0.369625287818725,0.108812224124646,Pearson,JASPAR2018_CORE
21,24,0.367666299688026,0.109397911352165,Pearson,JASPAR2018_CORE
22,24,0.403434496857144,0.118802605760667,Pearson,JASPAR2018_CORE
23,24,0.370404803936788,0.094575720630294,Pearson,JASPAR2018_CORE
24,24,0.374077860151577,0.118845590421127,Pearson,JASPAR2018_CORE
25,24,0.359676871766269,0.0834626696750981,Pearson,JASPAR2018_CORE
26,24,0.384700332915302,0.0897102938321227,Pearson,JASPAR2018_CORE
27,24,0.372096442407053,0.10666660689508,Pearson,JASPAR2018_CORE
28,24,0.355130652554386,0.0998255995059932,Pearson,JASPAR2018_CORE
29,24,0.374200999766231,0.0989892883071275,Pearson,JASPAR2018_CORE
30,24,0.389292151592748,0.103852897233354,Pearson,JASPAR2018_CORE
5,27,0.419827812767232,0.153010084413601,Pearson,JASPAR2018_CORE
6,27,0.428155924364505,0.136759957079267,Pearson,JASPAR2018_CORE
7,27,0.295061621974423,0.118850690319972,Pearson,JASPAR2018_CORE
8,27,0.362102814675127,0.153541946860998,Pearson,JASPAR2018_CORE
9,27,0.327589081408256,0.128229915887621,Pearson,JASPAR2018_CORE
10,27,0.364393486780042,0.131379047467062,Pearson,JASPAR2018_CORE
11,27,0.366813575408705,0.136939828596465,Pearson,JASPAR2018_CORE
12,27,0.356732004740691,0.146639382999068,Pearson,JASPAR2018_CORE
13,27,0.349899429370145,0.141089514194437,Pearson,JASPAR2018_CORE
14,27,0.356105755472487,0.134730548942772,Pearson,JASPAR2018_CORE
15,27,0.340532416737636,0.112509317130716,Pearson,JASPAR2018_CORE
16,27,0.352516373735512,0.132850864925513,Pearson,JASPAR2018_CORE
17,27,0.321478202274585,0.105796762944851,Pearson,JASPAR2018_CORE
18,27,0.361634730529504,0.127302943614969,Pearson,JASPAR2018_CORE
19,27,0.357811277537687,0.118650855616016,Pearson,JASPAR2018_CORE
20,27,0.318622643556714,0.0908132739902596,Pearson,JASPAR2018_CORE
21,27,0.333533019067398,0.117297391646786,Pearson,JASPAR2018_CORE
22,27,0.389439819685009,0.123802108554168,Pearson,JASPAR2018_CORE
23,27,0.37639919177884,0.117325808384448,Pearson,JASPAR2018_CORE
24,27,0.360820377192556,0.10393798994024,Pearson,JASPAR2018_CORE
25,27,0.375795781100689,0.1067283334776,Pearson,JASPAR2018_CORE
26,27,0.36679011469837,0.102253405710143,Pearson,JASPAR2018_CORE
27,27,0.331646426534335,0.100240903418994,Pearson,JASPAR2018_CORE
28,27,0.368748866887944,0.117644437651962,Pearson,JASPAR2018_CORE
29,27,0.347497667032623,0.122750417257246,Pearson,JASPAR2018_CORE
30,27,0.384525300046443,0.114259308911982,Pearson,JASPAR2018_CORE
5,29,0.418968487880084,0.150586583777999,Pearson,JASPAR2018_CORE
6,29,0.419953223590233,0.13793040634507,Pearson,JASPAR2018_CORE
7,29,0.332735922364236,0.14129839057241,Pearson,JASPAR2018_CORE
8,29,0.356894960091317,0.134292740936742,Pearson,JASPAR2018_CORE
9,29,0.335426391422469,0.129529546225052,Pearson,JASPAR2018_CORE
10,29,0.3601922888012,0.135563273943635,Pearson,JASPAR2018_CORE
11,29,0.35456210408286,0.121474815981982,Pearson,JASPAR2018_CORE
12,29,0.368938658254946,0.144131011427955,Pearson,JASPAR2018_CORE
13,29,0.357224553581618,0.124587292137405,Pearson,JASPAR2018_CORE
14,29,0.351796712231255,0.125340673731285,Pearson,JASPAR2018_CORE
15,29,0.350303879273472,0.121255619745307,Pearson,JASPAR2018_CORE
16,29,0.33081545324694,0.108816157899781,Pearson,JASPAR2018_CORE
17,29,0.334540907756481,0.12417541954136,Pearson,JASPAR2018_CORE
18,29,0.369706507244659,0.116918149231146,Pearson,JASPAR2018_CORE
19,29,0.352248756566953,0.112695310238732,Pearson,JASPAR2018_CORE
20,29,0.348366957539988,0.121315122668523,Pearson,JASPAR2018_CORE
21,29,0.358190339904317,0.126467607476691,Pearson,JASPAR2018_CORE
22,29,0.379348784027768,0.112014065757306,Pearson,JASPAR2018_CORE
23,29,0.362042024088882,0.104853523952353,Pearson,JASPAR2018_CORE
24,29,0.374140604474909,0.113595663514918,Pearson,JASPAR2018_CORE
25,29,0.371058352382257,0.111033033111668,Pearson,JASPAR2018_CORE
26,29,0.372968892473234,0.114848307902786,Pearson,JASPAR2018_CORE
27,29,0.373329796508002,0.117512908824709,Pearson,JASPAR2018_CORE
28,29,0.358632992354954,0.110106075650313,Pearson,JASPAR2018_CORE
29,29,0.369553980253523,0.131562406457571,Pearson,JASPAR2018_CORE
30,29,0.368026141076761,0.107803502562504,Pearson,JASPAR2018_CORE
5,30,0.438347127892418,0.173522388095292,Pearson,JASPAR2018_CORE
6,30,0.388128510462206,0.160656688353893,Pearson,JASPAR2018_CORE
7,30,0.380161361460216,0.140239713138825,Pearson,JASPAR2018_CORE
8,30,0.396369004955595,0.119761764379283,Pearson,JASPAR2018_CORE
9,30,0.36378254688867,0.110664722567933,Pearson,JASPAR2018_CORE
10,30,0.38801361295796,0.116668937637484,Pearson,JASPAR2018_CORE
11,30,0.373866182589421,0.103301199157163,Pearson,JASPAR2018_CORE
12,30,0.385592878659373,0.0832928426345846,Pearson,JASPAR2018_CORE
13,30,0.38002174517653,0.0966365121649404,Pearson,JASPAR2018_CORE
14,30,0.385931927334209,0.0806373071475804,Pearson,JASPAR2018_CORE
15,30,0.38824059042438,0.0898345177978152,Pearson,JASPAR2018_CORE
16,30,0.38469270842825,0.099345464577056,Pearson,JASPAR2018_CORE
17,30,0.396008762208213,0.111933354918385,Pearson,JASPAR2018_CORE
18,30,0.368556309312335,0.0913301926888982,Pearson,JASPAR2018_CORE
19,30,0.369177028587664,0.111367634917703,Pearson,JASPAR2018_CORE
20,30,0.399175937274668,0.102583243672609,Pearson,JASPAR2018_CORE
21,30,0.378093686266989,0.095299289388985,Pearson,JASPAR2018_CORE
22,30,0.415602894363029,0.0964592710686654,Pearson,JASPAR2018_CORE
23,30,0.384138877516951,0.0901261401865915,Pearson,JASPAR2018_CORE
24,30,0.391734325062705,0.0996337277343647,Pearson,JASPAR2018_CORE
25,30,0.387493267916397,0.0946503198015564,Pearson,JASPAR2018_CORE
26,30,0.382274811984567,0.0869190248838122,Pearson,JASPAR2018_CORE
27,30,0.384995329537473,0.0904257906459896,Pearson,JASPAR2018_CORE
28,30,0.382269390765067,0.105121311720721,Pearson,JASPAR2018_CORE
29,30,0.391647239011318,0.104159146931155,Pearson,JASPAR2018_CORE
30,30,0.385935217166903,0.107242710151245,Pearson,JASPAR2018_CORE
