subject,target,mean,sd,method,db
25,18,0.340287818634116,0.0744785776858008,Euclidean,JASPAR2018_CORE
26,18,0.339144390522982,0.0716476531554013,Euclidean,JASPAR2018_CORE
27,18,0.33663123545388,0.0739485777934287,Euclidean,JASPAR2018_CORE
28,18,0.339326515980686,0.0733440357601223,Euclidean,JASPAR2018_CORE
29,18,0.340494744134683,0.0725718503645278,Euclidean,JASPAR2018_CORE
30,18,0.338398065642936,0.0746838846058499,Euclidean,JASPAR2018_CORE
5,19,0.262597568500396,0.0926349360736493,Euclidean,JASPAR2018_CORE
6,19,0.281890782422622,0.0899504166436751,Euclidean,JASPAR2018_CORE
7,19,0.283149666353021,0.0906498484934374,Euclidean,JASPAR2018_CORE
8,19,0.285855908993671,0.0907757525113549,Euclidean,JASPAR2018_CORE
9,19,0.276127641084763,0.0941636784220942,Euclidean,JASPAR2018_CORE
10,19,0.279975249883553,0.0921060326549028,Euclidean,JASPAR2018_CORE
11,19,0.280551073356639,0.0919446849564237,Euclidean,JASPAR2018_CORE
12,19,0.278485811984053,0.0939197087192824,Euclidean,JASPAR2018_CORE
13,19,0.277665980688461,0.0925756643172626,Euclidean,JASPAR2018_CORE
14,19,0.279876587899178,0.093112949329396,Euclidean,JASPAR2018_CORE
15,19,0.279678713450617,0.0915710093612365,Euclidean,JASPAR2018_CORE
16,19,0.274739632946851,0.093594293108236,Euclidean,JASPAR2018_CORE
17,19,0.276205996221719,0.0915438031745011,Euclidean,JASPAR2018_CORE
18,19,0.278463378299834,0.0928013886146798,Euclidean,JASPAR2018_CORE
19,19,0.281092548105482,0.0996491250313139,Euclidean,JASPAR2018_CORE
20,19,0.276222289923078,0.0904311997345319,Euclidean,JASPAR2018_CORE
21,19,0.277733462992768,0.0938860141295008,Euclidean,JASPAR2018_CORE
22,19,0.277150951040702,0.093104640092572,Euclidean,JASPAR2018_CORE
23,19,0.279926693318796,0.0901933597363059,Euclidean,JASPAR2018_CORE
24,19,0.278821959919116,0.0914540347674333,Euclidean,JASPAR2018_CORE
25,19,0.276622603828387,0.0930135134683215,Euclidean,JASPAR2018_CORE
26,19,0.279194617727222,0.0913653903354867,Euclidean,JASPAR2018_CORE
27,19,0.277307032238108,0.0923032878343211,Euclidean,JASPAR2018_CORE
28,19,0.279830244858672,0.0924251644049528,Euclidean,JASPAR2018_CORE
29,19,0.282201151051697,0.089990224773949,Euclidean,JASPAR2018_CORE
30,19,0.276471122821971,0.0936301099329249,Euclidean,JASPAR2018_CORE
5,20,0.21650211972661,0.0573813414998269,Euclidean,JASPAR2018_CORE
6,20,0.242698225542304,0.06032109519528,Euclidean,JASPAR2018_CORE
7,20,0.245081174961818,0.060418394476635,Euclidean,JASPAR2018_CORE
8,20,0.245685683513879,0.0612770198538061,Euclidean,JASPAR2018_CORE
9,20,0.233828065807755,0.0620393078288856,Euclidean,JASPAR2018_CORE
10,20,0.240200767868376,0.0615401004413824,Euclidean,JASPAR2018_CORE
11,20,0.238722107454027,0.0601142274551255,Euclidean,JASPAR2018_CORE
12,20,0.236623168209772,0.0614040587478138,Euclidean,JASPAR2018_CORE
13,20,0.236499412257638,0.060775407005554,Euclidean,JASPAR2018_CORE
14,20,0.238795638720009,0.0606591789298979,Euclidean,JASPAR2018_CORE
15,20,0.240740116754904,0.0603019182935101,Euclidean,JASPAR2018_CORE
16,20,0.234130472755889,0.0627343386176246,Euclidean,JASPAR2018_CORE
17,20,0.237531148507558,0.0609696270635937,Euclidean,JASPAR2018_CORE
18,20,0.237916352755185,0.0599283478717733,Euclidean,JASPAR2018_CORE
19,20,0.240096212806182,0.0610249405303496,Euclidean,JASPAR2018_CORE
20,20,0.239686528189789,0.0764695184049641,Euclidean,JASPAR2018_CORE
21,20,0.23587613950391,0.0622359401694886,Euclidean,JASPAR2018_CORE
22,20,0.238271051467851,0.0595650585438661,Euclidean,JASPAR2018_CORE
23,20,0.239757917342347,0.0587739453526661,Euclidean,JASPAR2018_CORE
24,20,0.240206112574352,0.061049062085839,Euclidean,JASPAR2018_CORE
25,20,0.236286734030234,0.0628973897754188,Euclidean,JASPAR2018_CORE
26,20,0.241741733673462,0.0612641508818853,Euclidean,JASPAR2018_CORE
27,20,0.237153360118739,0.0610895000043716,Euclidean,JASPAR2018_CORE
28,20,0.2389876654511,0.0618743872944768,Euclidean,JASPAR2018_CORE
29,20,0.241672770690942,0.0596084978247189,Euclidean,JASPAR2018_CORE
30,20,0.235765999011163,0.0610978380451749,Euclidean,JASPAR2018_CORE
5,21,0.223720293581432,0.072897930464532,Euclidean,JASPAR2018_CORE
6,21,0.245310562172951,0.0735889017189586,Euclidean,JASPAR2018_CORE
7,21,0.246488220991968,0.074540407140258,Euclidean,JASPAR2018_CORE
8,21,0.247329675665379,0.0722518235826514,Euclidean,JASPAR2018_CORE
9,21,0.235939921185851,0.0748385693528029,Euclidean,JASPAR2018_CORE
10,21,0.240317758938767,0.0728705451591068,Euclidean,JASPAR2018_CORE
11,21,0.240197696393955,0.0737353340842589,Euclidean,JASPAR2018_CORE
12,21,0.238539757783556,0.0750379633683044,Euclidean,JASPAR2018_CORE
13,21,0.238523810067241,0.0756721415748805,Euclidean,JASPAR2018_CORE
14,21,0.239238928339767,0.0734074080953285,Euclidean,JASPAR2018_CORE
15,21,0.241855133800906,0.0729461962582584,Euclidean,JASPAR2018_CORE
16,21,0.235296342266214,0.0748115006774481,Euclidean,JASPAR2018_CORE
17,21,0.238071345935356,0.0738503175002354,Euclidean,JASPAR2018_CORE
18,21,0.239165978503729,0.0739562869676097,Euclidean,JASPAR2018_CORE
19,21,0.240332286676427,0.0728720986160538,Euclidean,JASPAR2018_CORE
20,21,0.238424501230918,0.0723030175876279,Euclidean,JASPAR2018_CORE
21,21,0.240692160718996,0.0865413462039593,Euclidean,JASPAR2018_CORE
22,21,0.238402802640746,0.072318673731966,Euclidean,JASPAR2018_CORE
23,21,0.240961105702024,0.0723185145567576,Euclidean,JASPAR2018_CORE
24,21,0.24085764526544,0.0720354539821283,Euclidean,JASPAR2018_CORE
25,21,0.23731682675025,0.0747900208060736,Euclidean,JASPAR2018_CORE
26,21,0.240419192059472,0.0725607918919251,Euclidean,JASPAR2018_CORE
27,21,0.23790134858056,0.0744322839872581,Euclidean,JASPAR2018_CORE
28,21,0.239314581162703,0.0734248191865563,Euclidean,JASPAR2018_CORE
29,21,0.242864108156171,0.0730195576653661,Euclidean,JASPAR2018_CORE
30,21,0.235985805057024,0.0745721153952695,Euclidean,JASPAR2018_CORE
5,22,0.211149732514439,0.0374051671862453,Euclidean,JASPAR2018_CORE
6,22,0.24287356425887,0.0338306160547264,Euclidean,JASPAR2018_CORE
7,22,0.25116921211691,0.0425009865735726,Euclidean,JASPAR2018_CORE
8,22,0.264131442888283,0.0389116756973421,Euclidean,JASPAR2018_CORE
9,22,0.262990421714091,0.0280626976397053,Euclidean,JASPAR2018_CORE
10,22,0.260054209136785,0.0295628129458729,Euclidean,JASPAR2018_CORE
11,22,0.25892226950133,0.0241188879072293,Euclidean,JASPAR2018_CORE
12,22,0.261212772468495,0.0256909567263988,Euclidean,JASPAR2018_CORE
13,22,0.254084990023557,0.0320319145690501,Euclidean,JASPAR2018_CORE
14,22,0.256298298340078,0.0274115846601725,Euclidean,JASPAR2018_CORE
15,22,0.259846614128235,0.0286219782686254,Euclidean,JASPAR2018_CORE
16,22,0.247514123250475,0.0286526602458056,Euclidean,JASPAR2018_CORE
17,22,0.254275221577397,0.0233532259446625,Euclidean,JASPAR2018_CORE
18,22,0.253888905681014,0.0281791500757636,Euclidean,JASPAR2018_CORE
19,22,0.256790119493105,0.0232442130267396,Euclidean,JASPAR2018_CORE
20,22,0.24979280498116,0.0248377789606007,Euclidean,JASPAR2018_CORE
21,22,0.249626586933485,0.0227364398434325,Euclidean,JASPAR2018_CORE
22,22,0.246674928886147,0.0216535050079679,Euclidean,JASPAR2018_CORE
23,22,0.252443686563925,0.0197423441694194,Euclidean,JASPAR2018_CORE
24,22,0.25597986432324,0.0272753339874717,Euclidean,JASPAR2018_CORE
25,22,0.250385959358223,0.0220470566663339,Euclidean,JASPAR2018_CORE
26,22,0.260311731893189,0.0242832867866541,Euclidean,JASPAR2018_CORE
27,22,0.248638752653946,0.0206068857800012,Euclidean,JASPAR2018_CORE
28,22,0.249373705034753,0.0272387321877204,Euclidean,JASPAR2018_CORE
29,22,0.261056619323173,0.0239182149048107,Euclidean,JASPAR2018_CORE
30,22,0.248022689396646,0.0275382943038052,Euclidean,JASPAR2018_CORE
5,24,0.442207812284538,0.0359975581618129,Euclidean,JASPAR2018_CORE
6,24,0.451124299009042,0.0307748906627404,Euclidean,JASPAR2018_CORE
7,24,0.45387724485463,0.0268901632527337,Euclidean,JASPAR2018_CORE
8,24,0.453141616383629,0.0255824952065889,Euclidean,JASPAR2018_CORE
9,24,0.457469690893281,0.023245698244737,Euclidean,JASPAR2018_CORE
10,24,0.450210007789209,0.0203761735962833,Euclidean,JASPAR2018_CORE
11,24,0.457235771284855,0.0227044240442154,Euclidean,JASPAR2018_CORE
12,24,0.452222435313621,0.0249045527293537,Euclidean,JASPAR2018_CORE
13,24,0.448111081965318,0.0258361111206451,Euclidean,JASPAR2018_CORE
14,24,0.449246325882371,0.028733724764537,Euclidean,JASPAR2018_CORE
15,24,0.451167340125283,0.024701515844618,Euclidean,JASPAR2018_CORE
16,24,0.44754389744554,0.0212556551491777,Euclidean,JASPAR2018_CORE
17,24,0.451699845276423,0.0302236832468011,Euclidean,JASPAR2018_CORE
18,24,0.450480505075042,0.0280171578455235,Euclidean,JASPAR2018_CORE
19,24,0.436934878624376,0.0307050529115512,Euclidean,JASPAR2018_CORE
20,24,0.438680627999053,0.0259050563426092,Euclidean,JASPAR2018_CORE
21,24,0.452192071548085,0.0225069438778012,Euclidean,JASPAR2018_CORE
22,24,0.456010065839525,0.0239883748614188,Euclidean,JASPAR2018_CORE
23,24,0.443864598835907,0.0305056246920181,Euclidean,JASPAR2018_CORE
24,24,0.443740084940745,0.0267746169137277,Euclidean,JASPAR2018_CORE
25,24,0.454148447633381,0.0231592495710392,Euclidean,JASPAR2018_CORE
26,24,0.451505352475104,0.0237771400410527,Euclidean,JASPAR2018_CORE
27,24,0.445259539334757,0.0240740047386359,Euclidean,JASPAR2018_CORE
28,24,0.447076433776335,0.0285352673512247,Euclidean,JASPAR2018_CORE
29,24,0.450217224371229,0.029683319371413,Euclidean,JASPAR2018_CORE
30,24,0.449518218568065,0.0223356832470987,Euclidean,JASPAR2018_CORE
5,27,0.246656257378357,0.0357324930466097,Euclidean,JASPAR2018_CORE
6,27,0.279870291552137,0.0307039085955247,Euclidean,JASPAR2018_CORE
7,27,0.268862120032112,0.041633896768904,Euclidean,JASPAR2018_CORE
8,27,0.273554687055765,0.0404096314000633,Euclidean,JASPAR2018_CORE
9,27,0.263595939846182,0.0269278424727356,Euclidean,JASPAR2018_CORE
10,27,0.261668475115414,0.0293024815519011,Euclidean,JASPAR2018_CORE
11,27,0.266657247432452,0.0261891092608415,Euclidean,JASPAR2018_CORE
12,27,0.259756993715575,0.0301592885637419,Euclidean,JASPAR2018_CORE
13,27,0.252165904673758,0.0281051949919309,Euclidean,JASPAR2018_CORE
14,27,0.259574296783547,0.0232492626882533,Euclidean,JASPAR2018_CORE
15,27,0.260620121761047,0.0252809190686512,Euclidean,JASPAR2018_CORE
16,27,0.24728355226308,0.028896918297091,Euclidean,JASPAR2018_CORE
17,27,0.255009805459703,0.0307547038534937,Euclidean,JASPAR2018_CORE
18,27,0.259465510670711,0.0323477468773808,Euclidean,JASPAR2018_CORE
19,27,0.262504324230343,0.0309430483881871,Euclidean,JASPAR2018_CORE
20,27,0.257952401460611,0.0255999784601555,Euclidean,JASPAR2018_CORE
21,27,0.255748026635852,0.0266200913067558,Euclidean,JASPAR2018_CORE
22,27,0.244195647782307,0.0268574476837151,Euclidean,JASPAR2018_CORE
23,27,0.258239308759395,0.0246475957409409,Euclidean,JASPAR2018_CORE
24,27,0.259367939517864,0.0251644123043492,Euclidean,JASPAR2018_CORE
25,27,0.251586768634422,0.0262503749733086,Euclidean,JASPAR2018_CORE
26,27,0.262791490425213,0.0274961445362334,Euclidean,JASPAR2018_CORE
27,27,0.272255824587548,0.127771710531687,Euclidean,JASPAR2018_CORE
28,27,0.251567081181859,0.0374594509159688,Euclidean,JASPAR2018_CORE
29,27,0.264194558113499,0.0289048657886968,Euclidean,JASPAR2018_CORE
30,27,0.256633945953842,0.0250863390216666,Euclidean,JASPAR2018_CORE
5,29,0.315673953223393,0.114219166676617,Euclidean,JASPAR2018_CORE
6,29,0.332719365063272,0.106363778667891,Euclidean,JASPAR2018_CORE
7,29,0.338833436679181,0.116508636825356,Euclidean,JASPAR2018_CORE
8,29,0.343608187754929,0.116406434110433,Euclidean,JASPAR2018_CORE
9,29,0.337947168767184,0.122110328958708,Euclidean,JASPAR2018_CORE
10,29,0.338032856716842,0.122867105387111,Euclidean,JASPAR2018_CORE
11,29,0.343180414020805,0.125016437154792,Euclidean,JASPAR2018_CORE
12,29,0.345007492734787,0.127238044260147,Euclidean,JASPAR2018_CORE
13,29,0.341031714952561,0.130572506510957,Euclidean,JASPAR2018_CORE
14,29,0.339360725686115,0.123941102063168,Euclidean,JASPAR2018_CORE
15,29,0.342401360694669,0.122881928531158,Euclidean,JASPAR2018_CORE
16,29,0.337640492669137,0.133426250640052,Euclidean,JASPAR2018_CORE
17,29,0.337982631793125,0.128181752516555,Euclidean,JASPAR2018_CORE
18,29,0.339143352539049,0.127123905713039,Euclidean,JASPAR2018_CORE
19,29,0.338116726065975,0.123192281038649,Euclidean,JASPAR2018_CORE
20,29,0.339071029071609,0.126364581286835,Euclidean,JASPAR2018_CORE
21,29,0.339972404522019,0.126238512760551,Euclidean,JASPAR2018_CORE
22,29,0.336410912156556,0.129633776540751,Euclidean,JASPAR2018_CORE
23,29,0.3400613850184,0.125760863347953,Euclidean,JASPAR2018_CORE
24,29,0.339689210598099,0.126522459303247,Euclidean,JASPAR2018_CORE
25,29,0.339352934890383,0.130173355188128,Euclidean,JASPAR2018_CORE
26,29,0.342161063160533,0.124382735846935,Euclidean,JASPAR2018_CORE
27,29,0.341655516053694,0.130438634656712,Euclidean,JASPAR2018_CORE
28,29,0.340822586132005,0.128893578947777,Euclidean,JASPAR2018_CORE
29,29,0.360716565764973,0.150957923566755,Euclidean,JASPAR2018_CORE
30,29,0.335998594223911,0.128389996173894,Euclidean,JASPAR2018_CORE
5,30,0.349128533296369,0.192746308897343,Euclidean,JASPAR2018_CORE
6,30,0.355747907793067,0.191753877165865,Euclidean,JASPAR2018_CORE
7,30,0.356858768436098,0.186239073656034,Euclidean,JASPAR2018_CORE
8,30,0.355674979842744,0.181401613618063,Euclidean,JASPAR2018_CORE
9,30,0.351730333657384,0.188837185891596,Euclidean,JASPAR2018_CORE
10,30,0.353135838945415,0.179878303577749,Euclidean,JASPAR2018_CORE
11,30,0.354868031830257,0.182924611320211,Euclidean,JASPAR2018_CORE
12,30,0.351766062103922,0.182662082056172,Euclidean,JASPAR2018_CORE
13,30,0.352392504841424,0.18130843845431,Euclidean,JASPAR2018_CORE
14,30,0.35380095671486,0.178455952998497,Euclidean,JASPAR2018_CORE
15,30,0.356682674823912,0.180146936607838,Euclidean,JASPAR2018_CORE
16,30,0.35217765641317,0.182078480290978,Euclidean,JASPAR2018_CORE
17,30,0.351122706549884,0.181761970743639,Euclidean,JASPAR2018_CORE
18,30,0.351285966794912,0.177857740958172,Euclidean,JASPAR2018_CORE
19,30,0.348050337864903,0.174996520543794,Euclidean,JASPAR2018_CORE
20,30,0.349208325227243,0.174163436309817,Euclidean,JASPAR2018_CORE
21,30,0.355786526775656,0.179799852628402,Euclidean,JASPAR2018_CORE
22,30,0.351711334736186,0.182165132145098,Euclidean,JASPAR2018_CORE
23,30,0.353495552582431,0.176867196555299,Euclidean,JASPAR2018_CORE
24,30,0.348131841910198,0.17716165751502,Euclidean,JASPAR2018_CORE
25,30,0.352776650881647,0.18717567105429,Euclidean,JASPAR2018_CORE
26,30,0.351633838091481,0.179507441859387,Euclidean,JASPAR2018_CORE
27,30,0.349177967803561,0.178255247707603,Euclidean,JASPAR2018_CORE
28,30,0.350687565759453,0.17763702210252,Euclidean,JASPAR2018_CORE
29,30,0.35037507376437,0.175500735887115,Euclidean,JASPAR2018_CORE
30,30,0.350963973726531,0.183319437819892,Euclidean,JASPAR2018_CORE
